17,0,SAL,0.261,0.271,0.323,0.309,0.21,0.048,0.004,0.046,-0.056,0.011,0.071,0.05,-0.122,-0.263,-0.129,0.185,0.507,0.536,0.275,0.182,-0.012,-0.022,-0.1,-0.066,-0.16,-0.242,-0.089,0.094,0.333,0.267,0.287,-0.019,-0.371,-0.609,-0.653,-0.524,-0.432,-0.484,-0.716,-0.784,-0.819,-0.656,-0.45,-0.063,-0.045,-0.236,-0.349,-0.321,-0.324,-0.308,-0.426,-0.554,-0.582,-0.603,-0.581,-0.576,-0.56,-0.635,-0.647,-0.667,-0.607,-0.649,-0.568,-0.324,-0.169,-0.307,-0.572,-0.712,-0.706,-0.523,-0.12,-0.131,-0.409,-0.518,-0.591,-0.723,-0.847,-0.764,-0.579,-0.65
28,0,SAL,0.395,0.336,0.405,0.318,0.187,-0.065,-0.067,0.006,0.031,0.085,0.042,0.071,-0.112,-0.179,-0.004,0.502,1.19,1.291,0.808,0.479,0.171,0.152,0.116,0.109,-0.041,0.085,0.564,0.799,1.25,1.073,1.132,0.468,0.078,-0.203,-0.229,-0.065,0.019,-0.159,-0.431,-0.545,-0.525,-0.31,0.153,0.893,1.163,0.912,0.646,0.687,0.671,0.589,0.231,-0.124,-0.202,-0.259,-0.275,-0.323,-0.358,-0.42,-0.335,-0.213,-0.144,-0.174,-0.078,0.41,0.709,0.628,0.254,0.004,0.123,0.47,1.419,1.287,0.946,0.534,0.315,0.066,-0.174,0.067,0.665,1.011
29,0,SAL,-0.344,-0.044,0.001,-0.095,-0.405,-0.522,-0.376,0.025,0.193,0.228,0.154,0.083,0.265,0.357,0.459,0.486,0.379,0.479,0.297,0.309,0.093,0.055,-0.131,-0.401,-0.695,-0.851,-0.789,-0.691,-0.666,-0.765,-0.692,-0.758,-0.875,-1.005,-0.73,-0.063,-0.009,-0.56,-0.845,-0.854,-0.723,-0.482,-0.164,0.103,0.2,-0.053,-0.141,-0.13,0.165,0.505,0.374,-0.007,-0.169,-0.078,0.141,0.216,0.236,0.501,0.714,0.914,0.8,0.732,0.697,0.586,0.843,0.75,0.578,0.113,0.043,0.168,0.245,0.129,-0.035,0.001,0.145,0.308,0.242,0.484,0.511,0.503
33,0,SAL,-0.213,-0.118,-0.007,0.041,0.051,-0.034,-0.068,-0.021,0.062,0.114,0.176,0.088,-0.13,-0.239,-0.197,-0.016,0.08,0.126,0.004,-0.104,-0.25,-0.317,-0.368,-0.42,-0.569,-0.628,-0.592,-0.509,-0.469,-0.53,-0.504,-0.51,-0.633,-0.711,-0.743,-0.632,-0.586,-0.795,-0.938,-0.994,-0.878,-0.845,-0.821,-0.845,-0.861,-0.97,-0.893,-0.905,-0.864,-0.822,-0.703,-0.697,-0.756,-0.737,-0.671,-0.575,-0.61,-0.701,-0.832,-0.808,-0.72,-0.649,-0.644,-0.517,-0.645,-0.798,-0.854,-0.824,-0.779,-0.775,-0.718,-0.707,-0.755,-0.836,-0.858,-0.89,-0.844,-0.892,-0.934,-0.995
35,0,SAL,-0.042,0.018,0.272,0.382,0.287,0.09,-0.017,-0.01,0.009,-0.014,-0.028,-0.085,-0.133,-0.099,-0.011,0.088,0.238,0.258,0.167,0.138,0.239,0.297,0.227,-0.055,-0.302,-0.353,-0.271,-0.218,-0.395,-0.46,-0.351,-0.343,-0.509,-0.733,-0.68,-0.497,-0.392,-0.612,-0.769,-0.81,-0.798,-0.701,-0.619,-0.46,-0.354,-0.38,-0.384,-0.446,-0.463,-0.479,-0.533,-0.591,-0.755,-0.843,-0.83,-0.522,-0.307,-0.176,-0.271,-0.314,-0.35,-0.173,-0.199,-0.137,-0.032,0.184,0.412,0.366,0.367,0.122,0.147,-0.021,-0.01,-0.283,-0.229,-0.111,0.103,0.231,0.097,-0.102
36,0,SAL,-0.064,0.043,0.108,0.086,-0.028,-0.205,-0.19,-0.124,0.087,0.154,0.214,0.078,0.003,0.011,0.111,0.311,0.449,0.353,0.139,0.063,-0.03,-0.01,-0.157,-0.174,-0.354,-0.459,-0.452,-0.297,-0.078,-0.193,-0.205,-0.52,-0.77,-0.893,-0.722,-0.52,-0.493,-0.594,-0.717,-0.774,-0.859,-0.835,-0.677,-0.468,-0.391,-0.526,-0.659,-0.655,-0.618,-0.543,-0.569,-0.642,-0.8,-0.701,-0.612,-0.457,-0.414,-0.351,-0.318,-0.329,-0.323,-0.35,-0.305,-0.15,-0.061,-0.054,-0.083,-0.11,-0.052,0.13,0.301,0.139,-0.07,-0.238,-0.257,-0.361,-0.38,-0.329,-0.232,-0.173
38,0,SAL,-0.225,-0.029,0.106,0.064,-0.164,-0.395,-0.401,-0.103,0.03,0.269,0.245,0.193,0.172,0.152,0.324,0.364,0.409,0.392,0.2,0.285,0.193,0.115,-0.183,-0.301,-0.438,-0.516,-0.463,-0.397,-0.328,-0.467,-0.486,-0.737,-0.852,-0.975,-0.653,-0.268,-0.104,-0.441,-0.848,-0.941,-0.79,-0.627,-0.432,-0.226,-0.085,-0.272,-0.356,-0.385,-0.198,-0.003,-0.044,-0.37,-0.503,-0.527,-0.308,-0.193,-0.104,0.063,0.032,0.191,0.18,0.175,0.121,0.179,0.43,0.493,0.446,0.111,0.114,0.176,0.22,-0.044,-0.18,-0.3,-0.159,-0.071,-0.018,0.152,0.119,0.05
42,0,SAL,-0.286,-0.01,-0.01,-0.069,-0.015,-0.072,-0.106,-0.106,-0.017,0.077,0.119,0.071,0.042,0.005,0.014,0.149,0.218,0.268,0.07,-0.003,-0.158,-0.148,-0.268,-0.393,-0.568,-0.671,-0.636,-0.567,-0.482,-0.478,-0.508,-0.715,-0.974,-0.995,-0.867,-0.78,-0.84,-0.853,-0.844,-0.72,-0.634,-0.663,-0.669,-0.686,-0.676,-0.918,-0.928,-0.926,-0.843,-0.836,-0.774,-0.731,-0.84,-0.735,-0.604,-0.325,-0.264,-0.245,-0.33,-0.318,-0.333,-0.359,-0.467,-0.352,-0.43,-0.427,-0.637,-0.612,-0.553,-0.399,-0.206,-0.319,-0.502,-0.587,-0.584,-0.61,-0.511,-0.499,-0.534,-0.799
47,0,SAL,-0.319,0.082,0.222,0.156,0.06,-0.116,-0.042,-0.063,-0.025,-0.02,0.02,-0.104,0.019,0.271,0.505,0.473,0.411,0.482,0.338,0.125,-0.16,-0.325,-0.517,-0.64,-0.801,-0.942,-1.018,-0.936,-0.953,-1.095,-1.156,-1.277,-1.396,-1.45,-1.163,-0.94,-0.812,-1.073,-1.245,-1.257,-1.126,-1.14,-1.104,-1.06,-0.923,-1.088,-1.159,-1.095,-1.029,-0.932,-0.912,-0.72,-0.657,-0.422,-0.157,0.246,0.489,0.48,0.54,0.625,0.617,0.603,0.52,0.608,0.527,0.349,0.351,0.239,0.189,0.124,0.358,0.315,0.153,0.031,-0.14,-0.264,-0.136,0.174,0.29,0.016
48,0,SAL,0.077,0.229,0.197,0.036,-0.136,-0.164,-0.163,0,-0.003,-0.016,0.129,0.161,0.126,0.066,0.093,-0.029,-0.057,0.212,0.039,0.106,-0.082,0.007,0.008,-0.019,-0.204,-0.324,-0.176,-0.134,-0.08,0.04,0.05,0.014,-0.338,-0.567,-0.443,0.468,0.642,0.288,0.246,0.224,0.343,0.302,0.261,0.404,0.511,0.458,0.532,0.624,0.636,0.719,0.435,0.374,0.353,0.67,0.716,0.451,0.255,0.324,0.252,0.277,0.286,0.38,0.385,0.384,0.339,0.255,0.205,0.075,0.265,0.427,0.508,0.294,0.208,0.299,0.584,0.448,0.596,0.414,0.491,0.326
52,0,SAL,-0.427,-0.152,-0.017,-0.002,-0.03,-0.2,-0.196,-0.099,-0.016,0.091,0.152,0.205,0.08,0.013,0.065,0.065,0.105,0.127,0.313,0.405,0.334,0.373,0.317,0.151,-0.063,-0.202,-0.247,-0.208,-0.059,-0.015,-0.03,-0.286,-0.503,-0.622,-0.571,-0.477,-0.491,-0.722,-0.778,-0.725,-0.529,-0.36,-0.401,-0.428,-0.522,-0.691,-0.784,-0.766,-0.707,-0.664,-0.592,-0.603,-0.638,-0.675,-0.495,-0.312,-0.28,-0.33,-0.399,-0.341,-0.375,-0.225,-0.276,-0.246,-0.38,-0.466,-0.413,-0.488,-0.45,-0.397,-0.174,-0.195,-0.187,-0.224,-0.237,-0.191,-0.105,-0.008,-0.137,-0.355
